transaction_id,product_id,quantity_change,type,timestamp,running_stock
TXN-022249,28-968-4195,-2,SALE,2025-12-02 20:00:20,102
TXN-003189,42-887-6557,-7,SALE,2025-12-02 20:01:20,88
TXN-008298,73-567-6194,-6,SALE,2025-12-02 20:02:20,115
TXN-000181,51-469-4611,-3,SALE,2025-12-02 20:03:20,144
TXN-005422,85-440-3667,-4,SALE,2025-12-02 20:03:20,95
TXN-014111,95-449-1286,-3,SALE,2025-12-02 20:04:20,99
TXN-012782,29-436-6570,-5,SALE,2025-12-02 20:05:20,120
TXN-000014,40-681-9981,-8,SALE,2025-12-02 20:08:20,114
TXN-009820,11-922-3342,-7,SALE,2025-12-02 20:08:20,72
TXN-020835,85-806-8672,-2,SALE,2025-12-02 20:08:20,152
TXN-019022,13-673-7016,-3,SALE,2025-12-02 20:12:20,73
TXN-021005,28-107-4953,-1,SALE,2025-12-02 20:13:20,111
TXN-002242,80-988-4653,-1,SALE,2025-12-02 20:14:20,88
TXN-022400,83-556-0996,-4,SALE,2025-12-02 20:16:20,169
TXN-002302,34-861-4446,-2,SALE,2025-12-02 20:17:20,96
TXN-015847,02-034-6209,-4,SALE,2025-12-02 20:18:20,46
TXN-021452,35-328-8392,-2,SALE,2025-12-02 20:18:20,53
TXN-011515,95-356-1566,-2,SALE,2025-12-02 20:19:20,119
TXN-011306,68-636-4774,-3,SALE,2025-12-02 20:20:20,114
TXN-000157,46-452-9419,-2,SALE,2025-12-02 20:21:20,60
TXN-009135,76-090-4411,-3,SALE,2025-12-02 20:21:20,91
TXN-006898,27-389-3529,-6,SALE,2025-12-02 20:22:20,134
TXN-010977,87-272-6544,-2,SALE,2025-12-02 20:24:20,123
TXN-014070,65-674-6076,-1,SALE,2025-12-02 20:24:20,107
TXN-015821,53-930-2215,-5,SALE,2025-12-02 20:24:20,114
TXN-019415,33-378-1365,-2,SALE,2025-12-02 20:25:20,101
TXN-008216,43-670-8544,-3,SALE,2025-12-02 20:27:20,115
TXN-018419,82-538-4809,-2,SALE,2025-12-02 20:30:20,104
TXN-021078,93-198-5984,-2,SALE,2025-12-02 20:30:20,107
TXN-001041,52-481-5224,-3,SALE,2025-12-02 20:31:20,67
TXN-010837,65-368-2479,-6,SALE,2025-12-02 20:31:20,71
TXN-014464,74-404-0582,-1,SALE,2025-12-02 20:32:20,85
TXN-015622,66-378-7532,-5,SALE,2025-12-02 20:32:20,116
TXN-013636,20-448-2972,-2,SALE,2025-12-02 20:36:20,95
TXN-011973,95-738-4658,-8,SALE,2025-12-02 20:38:20,140
TXN-000748,91-848-0606,-2,SALE,2025-12-02 20:39:20,83
TXN-022022,02-974-8526,-6,SALE,2025-12-02 20:40:20,121
TXN-022469,62-393-9939,-1,SALE,2025-12-02 20:40:20,122
TXN-004876,31-627-6025,-2,SALE,2025-12-02 20:41:20,91
TXN-007045,42-141-5718,-1,SALE,2025-12-02 20:41:20,167
TXN-007293,15-679-3935,-2,SALE,2025-12-02 20:41:20,126
TXN-021430,18-107-7886,-3,SALE,2025-12-02 20:41:20,105
TXN-005914,19-214-5762,-3,SALE,2025-12-02 20:43:20,72
TXN-013052,13-144-2169,-2,SALE,2025-12-02 20:44:20,69
TXN-015700,42-175-1648,-3,SALE,2025-12-02 20:45:20,137
TXN-001024,05-334-2923,-1,SALE,2025-12-02 20:46:20,108
TXN-006577,87-199-2743,-4,SALE,2025-12-02 20:50:20,93
TXN-015214,88-304-2855,-4,SALE,2025-12-02 20:51:20,74
TXN-006265,37-709-3532,-3,SALE,2025-12-02 20:52:20,116
TXN-006190,38-296-6634,-8,SALE,2025-12-02 20:53:20,81
TXN-018527,49-199-6836,-8,SALE,2025-12-02 20:57:20,143
TXN-020330,24-975-4231,28,RESTOCK,2025-12-03 06:04:20,86
TXN-000871,11-316-8405,51,RESTOCK,2025-12-03 06:07:20,105
TXN-007202,56-635-6764,62,RESTOCK,2025-12-03 06:10:20,116
TXN-000649,76-340-4432,72,RESTOCK,2025-12-03 06:15:20,107
TXN-014381,53-667-4109,42,RESTOCK,2025-12-03 07:11:20,108
TXN-018156,45-317-9731,78,RESTOCK,2025-12-03 07:20:20,156
TXN-002392,62-509-0666,7,RESTOCK,2025-12-03 07:33:20,44
TXN-001712,88-746-9468,74,RESTOCK,2025-12-03 07:36:20,148
TXN-022296,43-851-9440,19,RESTOCK,2025-12-03 07:36:20,89
TXN-016320,07-679-1199,-3,SALE,2025-12-03 08:00:20,106
TXN-007563,17-002-4721,-5,SALE,2025-12-03 08:01:20,66
TXN-020704,58-005-5343,-8,SALE,2025-12-03 08:01:20,158
TXN-004570,30-832-5429,-6,SALE,2025-12-03 08:02:20,89
TXN-012371,80-459-5950,-1,SALE,2025-12-03 08:03:20,165
TXN-002459,26-690-3784,-2,SALE,2025-12-03 08:05:20,91
TXN-009410,60-456-8169,-5,SALE,2025-12-03 08:05:20,63
TXN-021169,07-337-9889,-1,SALE,2025-12-03 08:05:20,126
TXN-013162,47-866-6589,69,RESTOCK,2025-12-03 08:06:20,126
TXN-010188,99-543-5039,-8,SALE,2025-12-03 08:10:20,124
TXN-001520,66-993-4234,-2,SALE,2025-12-03 08:12:20,139
TXN-005510,61-607-7622,-1,SALE,2025-12-03 08:12:20,79
TXN-001870,11-032-9778,-1,SALE,2025-12-03 08:13:20,126
TXN-004252,14-681-7035,-2,SALE,2025-12-03 08:14:20,108
TXN-019817,19-610-2236,-6,SALE,2025-12-03 08:15:20,117
TXN-014112,95-449-1286,-6,SALE,2025-12-03 08:19:20,93
TXN-018184,15-905-7750,-8,SALE,2025-12-03 08:21:20,78
TXN-011307,68-636-4774,-2,SALE,2025-12-03 08:22:20,112
TXN-019253,02-170-5225,-5,SALE,2025-12-03 08:22:20,148
TXN-002964,57-613-5779,-1,SALE,2025-12-03 08:24:20,110
TXN-001841,70-815-4015,-5,SALE,2025-12-03 08:25:20,147
TXN-014380,53-667-4109,-1,SALE,2025-12-03 08:26:20,66
TXN-009628,41-594-5069,-4,SALE,2025-12-03 08:27:20,116
TXN-016503,86-978-6666,-3,SALE,2025-12-03 08:28:20,63
TXN-017327,48-427-0551,-1,SALE,2025-12-03 08:29:20,55
TXN-008427,90-303-1821,-3,SALE,2025-12-03 08:32:20,62
TXN-012987,65-527-9488,-1,SALE,2025-12-03 08:32:20,73
TXN-013445,80-658-6456,-1,SALE,2025-12-03 08:34:20,97
TXN-015287,50-329-3360,-5,SALE,2025-12-03 08:34:20,139
TXN-010865,74-562-7431,-1,SALE,2025-12-03 08:35:20,139
TXN-002062,89-543-3456,-1,SALE,2025-12-03 08:39:20,72
TXN-006008,10-034-7654,-1,SALE,2025-12-03 08:39:20,181
TXN-016415,96-209-1739,-1,SALE,2025-12-03 08:39:20,81
TXN-016643,93-014-4256,-2,SALE,2025-12-03 08:41:20,91
TXN-007396,32-261-0008,-2,SALE,2025-12-03 08:42:20,72
TXN-018855,38-617-7226,-1,SALE,2025-12-03 08:42:20,94
TXN-002561,61-827-4098,-5,SALE,2025-12-03 08:44:20,71
TXN-002839,74-587-2065,-2,SALE,2025-12-03 08:44:20,46
TXN-014510,01-839-6534,-1,SALE,2025-12-03 08:44:20,126
TXN-017883,77-377-1659,-2,SALE,2025-12-03 08:44:20,91
TXN-021762,31-403-6234,-1,SALE,2025-12-03 08:45:20,99
TXN-018248,49-570-8214,-4,SALE,2025-12-03 08:46:20,118
TXN-012348,38-664-2155,-3,SALE,2025-12-03 08:50:20,71
TXN-004691,68-734-1585,-1,SALE,2025-12-03 08:53:20,108
TXN-006507,59-857-6577,-3,SALE,2025-12-03 08:53:20,51
TXN-001783,39-232-5341,-3,SALE,2025-12-03 08:54:20,58
TXN-010893,51-583-6029,-3,SALE,2025-12-03 08:54:20,80
TXN-015390,31-803-5001,-1,SALE,2025-12-03 08:54:20,91
TXN-001547,87-762-1317,-2,SALE,2025-12-03 08:55:20,101
TXN-014321,12-828-1063,-2,SALE,2025-12-03 08:56:20,136
TXN-017702,94-071-2261,-2,SALE,2025-12-03 08:57:20,102
TXN-002515,31-969-4614,6,RESTOCK,2025-12-03 08:58:20,91
TXN-007099,15-045-8444,-8,SALE,2025-12-03 08:58:20,73
TXN-007071,89-602-6755,-2,SALE,2025-12-03 08:59:20,86
TXN-002916,54-822-9009,-1,SALE,2025-12-03 09:01:20,51
TXN-010127,74-666-5671,-1,SALE,2025-12-03 09:01:20,56
TXN-020039,40-913-9772,-6,SALE,2025-12-03 09:01:20,72
TXN-014465,74-404-0582,-1,SALE,2025-12-03 09:02:20,84
TXN-021611,73-997-6251,-1,SALE,2025-12-03 09:02:20,113
TXN-015361,01-820-5784,-2,SALE,2025-12-03 09:03:20,75
TXN-022418,53-805-9523,-3,SALE,2025-12-03 09:08:20,59
TXN-017354,02-575-1980,-8,SALE,2025-12-03 09:11:20,52
TXN-007348,82-380-5378,-1,SALE,2025-12-03 09:12:20,112
TXN-017900,92-362-3567,-8,SALE,2025-12-03 09:13:20,47
TXN-018557,47-221-2470,-3,SALE,2025-12-03 09:13:20,82
TXN-019360,20-031-0532,-5,SALE,2025-12-03 09:13:20,71
TXN-020254,07-834-3320,-9,SALE,2025-12-03 09:13:20,158
TXN-000196,42-220-9305,-2,SALE,2025-12-03 09:14:20,158
TXN-017952,94-092-3355,-3,SALE,2025-12-03 09:14:20,113
TXN-010079,83-553-9523,-6,SALE,2025-12-03 09:16:20,151
TXN-020685,60-644-6596,-1,SALE,2025-12-03 09:16:20,171
TXN-022166,08-196-2703,-8,SALE,2025-12-03 09:17:20,140
TXN-006841,05-498-7751,-4,SALE,2025-12-03 09:18:20,85
TXN-017422,33-670-6797,-2,SALE,2025-12-03 09:20:20,74
TXN-021079,93-198-5984,-1,SALE,2025-12-03 09:21:20,106
TXN-000080,21-120-6238,-1,SALE,2025-12-03 09:22:20,76
TXN-000469,67-025-1245,-6,SALE,2025-12-03 09:22:20,121
TXN-011408,36-296-9609,-8,SALE,2025-12-03 09:24:20,93
TXN-013726,60-311-5701,97,RESTOCK,2025-12-03 09:24:20,171
TXN-009907,70-145-2550,-1,SALE,2025-12-03 09:25:20,116
TXN-021814,34-709-9237,-1,SALE,2025-12-03 09:25:20,175
TXN-013211,90-343-9640,-1,SALE,2025-12-03 09:29:20,169
TXN-017153,65-854-9364,-1,SALE,2025-12-03 09:29:20,75
TXN-010426,88-586-8797,-3,SALE,2025-12-03 09:30:20,133
TXN-010313,43-910-2342,-4,SALE,2025-12-03 09:33:20,59
TXN-005788,34-928-2775,-2,SALE,2025-12-03 09:34:20,76
TXN-016549,25-911-7736,-4,SALE,2025-12-03 09:34:20,124
TXN-010357,76-401-7083,87,RESTOCK,2025-12-03 09:35:20,165
TXN-002538,50-364-5828,-1,SALE,2025-12-03 09:42:20,111
TXN-015757,05-720-8792,-4,SALE,2025-12-03 09:46:20,130
TXN-017476,00-641-8691,-8,SALE,2025-12-03 09:46:20,104
TXN-022295,43-851-9440,-9,SALE,2025-12-03 09:48:20,70
TXN-003353,73-561-2867,-6,SALE,2025-12-03 09:51:20,142
TXN-021632,50-679-2072,-2,SALE,2025-12-03 09:52:20,177
TXN-009934,51-761-6320,85,RESTOCK,2025-12-03 09:53:20,157
TXN-016270,45-992-5653,-1,SALE,2025-12-03 09:56:20,100
TXN-019082,99-048-8310,-1,SALE,2025-12-03 09:57:20,90
TXN-004224,53-080-8252,-2,SALE,2025-12-03 09:58:20,97
TXN-017834,05-425-0746,-2,SALE,2025-12-03 09:58:20,68
TXN-011516,95-356-1566,-2,SALE,2025-12-03 10:00:20,117
TXN-014609,26-629-5920,-1,SALE,2025-12-03 10:00:20,122
TXN-011386,37-606-0510,-5,SALE,2025-12-03 10:01:20,56
TXN-020940,24-986-5091,-1,SALE,2025-12-03 10:01:20,129
TXN-002654,97-772-2336,-1,SALE,2025-12-03 10:02:20,89
TXN-002785,44-552-3909,-2,SALE,2025-12-03 10:02:20,63
TXN-007698,74-294-3760,-1,SALE,2025-12-03 10:02:20,89
TXN-007419,74-943-9034,-7,SALE,2025-12-03 10:04:20,100
TXN-010356,76-401-7083,-4,SALE,2025-12-03 10:04:20,78
TXN-015934,70-542-4269,-4,SALE,2025-12-03 10:05:20,93
TXN-016867,74-181-4135,-4,SALE,2025-12-03 10:05:20,78
TXN-009110,20-325-1965,13,RESTOCK,2025-12-03 10:07:20,86
TXN-003093,28-840-6096,-1,SALE,2025-12-03 10:08:20,53
TXN-007451,86-330-0214,-3,SALE,2025-12-03 10:12:20,85
TXN-007646,22-083-3347,-3,SALE,2025-12-03 10:12:20,95
TXN-010399,76-264-0748,-1,SALE,2025-12-03 10:12:20,72
TXN-014409,93-772-3085,-2,SALE,2025-12-03 10:13:20,71
TXN-011274,74-430-8245,-4,SALE,2025-12-03 10:14:20,119
TXN-012928,75-672-4378,-4,SALE,2025-12-03 10:15:20,84
TXN-013516,74-610-2295,-8,SALE,2025-12-03 10:15:20,133
TXN-013770,22-266-9291,-5,SALE,2025-12-03 10:15:20,63
TXN-003839,10-002-6494,-2,SALE,2025-12-03 10:18:20,118
TXN-018747,55-164-7723,-1,SALE,2025-12-03 10:21:20,129
TXN-019140,98-546-7398,-3,SALE,2025-12-03 10:26:20,97
TXN-005172,16-354-8122,-5,SALE,2025-12-03 10:29:20,126
TXN-011476,06-858-5680,-3,SALE,2025-12-03 10:29:20,57
TXN-003534,26-031-8070,-7,SALE,2025-12-03 10:32:20,133
TXN-012783,29-436-6570,-2,SALE,2025-12-03 10:33:20,118
TXN-003607,49-861-7823,-3,SALE,2025-12-03 10:34:20,121
TXN-006812,87-997-0228,-8,SALE,2025-12-03 10:34:20,119
TXN-010926,06-996-3221,-3,SALE,2025-12-03 10:38:20,41
TXN-014694,74-818-3306,-1,SALE,2025-12-03 10:39:20,156
TXN-021513,63-168-6018,-7,SALE,2025-12-03 10:39:20,93
TXN-008412,95-354-8583,-1,SALE,2025-12-03 10:40:20,112
TXN-012673,29-135-0791,-5,SALE,2025-12-03 10:40:20,88
TXN-002243,80-988-4653,-6,SALE,2025-12-03 10:41:20,82
TXN-004529,90-492-0564,-3,SALE,2025-12-03 10:42:20,105
TXN-015804,10-378-9729,-3,SALE,2025-12-03 10:42:20,96
TXN-003659,80-374-5711,-5,SALE,2025-12-03 10:43:20,106
TXN-006096,84-629-1532,-2,SALE,2025-12-03 10:43:20,86
TXN-013607,74-548-9313,-4,SALE,2025-12-03 10:43:20,126
TXN-000363,48-414-6162,84,RESTOCK,2025-12-03 10:51:20,167
TXN-001738,06-336-5482,-3,SALE,2025-12-03 10:51:20,137
TXN-014993,04-104-6993,-4,SALE,2025-12-03 10:51:20,81
TXN-012168,53-151-5726,-1,SALE,2025-12-03 10:52:20,54
TXN-001242,68-761-6907,-4,SALE,2025-12-03 10:54:20,59
TXN-006916,84-272-0790,-4,SALE,2025-12-03 10:54:20,98
TXN-003391,23-070-2433,-6,SALE,2025-12-03 10:56:20,120
TXN-020213,47-548-6500,-1,SALE,2025-12-03 10:56:20,112
TXN-011753,40-003-7322,-2,SALE,2025-12-03 10:57:20,42
TXN-017172,60-747-8704,-4,SALE,2025-12-03 10:57:20,126
TXN-017290,80-039-1261,12,RESTOCK,2025-12-03 10:57:20,76
TXN-019166,63-874-9747,-1,SALE,2025-12-03 10:58:20,140
TXN-005897,22-895-6595,-1,SALE,2025-12-03 11:00:20,58
TXN-015898,19-021-5024,-3,SALE,2025-12-03 11:00:20,101
TXN-022446,82-977-7752,-5,SALE,2025-12-03 11:00:20,121
TXN-010064,40-683-0283,-2,SALE,2025-12-03 11:01:20,72
TXN-003332,81-605-6246,-2,SALE,2025-12-03 11:02:20,85
TXN-010643,95-130-9020,-3,SALE,2025-12-03 11:04:20,126
TXN-017382,61-293-6327,-2,SALE,2025-12-03 11:04:20,109
TXN-000899,34-086-3222,-2,SALE,2025-12-03 11:05:20,51
TXN-015731,56-657-4387,-5,SALE,2025-12-03 11:05:20,87
TXN-013490,08-573-9997,-8,SALE,2025-12-03 11:07:20,78
TXN-015848,02-034-6209,-2,SALE,2025-12-03 11:10:20,44
TXN-018970,40-126-0515,-3,SALE,2025-12-03 11:10:20,121
TXN-003233,58-063-8633,-4,SALE,2025-12-03 11:13:20,84
TXN-010480,27-681-5588,-1,SALE,2025-12-03 11:13:20,138
TXN-017439,29-741-8132,-1,SALE,2025-12-03 11:14:20,64
TXN-019673,40-630-1431,-4,SALE,2025-12-03 11:15:20,63
TXN-008929,22-849-2551,-5,SALE,2025-12-03 11:16:20,67
TXN-018420,82-538-4809,-1,SALE,2025-12-03 11:18:20,103
TXN-003868,12-998-3882,-3,SALE,2025-12-03 11:19:20,115
TXN-010953,96-334-2593,-2,SALE,2025-12-03 11:19:20,89
TXN-020754,09-335-7793,-3,SALE,2025-12-03 11:19:20,88
TXN-013838,17-395-1121,-1,SALE,2025-12-03 11:20:20,117
TXN-016189,92-837-8839,-2,SALE,2025-12-03 11:20:20,71
TXN-005855,28-008-2951,-3,SALE,2025-12-03 11:23:20,123
TXN-006121,68-977-2498,-7,SALE,2025-12-03 11:24:20,131
TXN-000823,26-161-6692,-2,SALE,2025-12-03 11:28:20,111
TXN-007839,71-999-2404,-8,SALE,2025-12-03 11:28:20,91
TXN-015303,03-441-4252,-1,SALE,2025-12-03 11:29:20,115
TXN-020886,35-257-9312,-1,SALE,2025-12-03 11:29:20,159
TXN-010288,83-321-7887,-5,SALE,2025-12-03 11:30:20,95
TXN-000335,82-041-7211,-1,SALE,2025-12-03 11:31:20,105
TXN-017250,01-026-2772,-1,SALE,2025-12-03 11:36:20,90
TXN-012279,03-061-1344,-2,SALE,2025-12-03 11:37:20,146
TXN-016973,47-441-7682,-1,SALE,2025-12-03 11:38:20,81
TXN-002155,25-010-9478,-5,SALE,2025-12-03 11:40:20,123
TXN-016226,37-064-7275,-4,SALE,2025-12-03 11:41:20,70
TXN-000498,68-418-6724,-1,SALE,2025-12-03 11:42:20,102
TXN-011707,62-816-8794,-4,SALE,2025-12-03 11:42:20,92
TXN-011081,15-796-3130,-6,SALE,2025-12-03 11:43:20,99
TXN-019768,22-760-4605,-7,SALE,2025-12-03 11:43:20,131
TXN-013400,74-642-2435,-6,SALE,2025-12-03 11:46:20,106
TXN-004554,63-956-0739,-1,SALE,2025-12-03 11:51:20,100
TXN-008968,88-183-5781,-7,SALE,2025-12-03 11:55:20,65
TXN-019643,46-911-1159,-4,SALE,2025-12-03 11:55:20,121
TXN-003311,74-845-3299,-8,SALE,2025-12-03 11:57:20,112
TXN-006357,00-119-8780,-2,SALE,2025-12-03 11:58:20,143
TXN-016064,32-270-1385,-3,SALE,2025-12-03 11:58:20,50
TXN-005489,99-561-4871,-5,SALE,2025-12-03 11:59:20,104
TXN-011014,88-401-3700,-1,SALE,2025-12-03 12:01:20,96
TXN-015334,97-093-4278,-1,SALE,2025-12-03 12:02:20,176
TXN-003264,43-703-9939,-3,SALE,2025-12-03 12:03:20,116
TXN-020860,54-281-3746,-3,SALE,2025-12-03 12:06:20,93
TXN-013801,82-948-2298,-5,SALE,2025-12-03 12:08:20,161
TXN-001006,90-230-9767,-6,SALE,2025-12-03 12:09:20,121
TXN-007294,15-679-3935,-2,SALE,2025-12-03 12:09:20,124
TXN-016117,00-842-9790,-2,SALE,2025-12-03 12:09:20,110
TXN-002391,62-509-0666,-2,SALE,2025-12-03 12:10:20,37
TXN-005466,60-632-8752,-2,SALE,2025-12-03 12:10:20,113
TXN-021738,87-903-3486,-6,SALE,2025-12-03 12:11:20,87
TXN-021901,10-768-2443,-2,SALE,2025-12-03 12:11:20,126
TXN-006973,49-311-3063,-7,SALE,2025-12-03 12:13:20,90
TXN-011784,06-503-5891,-2,SALE,2025-12-03 12:14:20,75
TXN-021683,56-937-8675,-2,SALE,2025-12-03 12:15:20,97
TXN-006052,94-190-5193,-6,SALE,2025-12-03 12:16:20,108
TXN-017129,44-637-5512,-4,SALE,2025-12-03 12:16:20,93
TXN-012536,17-253-5688,-2,SALE,2025-12-03 12:18:20,68
TXN-005915,19-214-5762,-2,SALE,2025-12-03 12:21:20,70
TXN-021542,26-000-1012,-6,SALE,2025-12-03 12:21:20,106
TXN-004005,58-182-6781,-6,SALE,2025-12-03 12:22:20,68
TXN-008898,17-022-9721,-1,SALE,2025-12-03 12:22:20,68
TXN-015215,88-304-2855,-6,SALE,2025-12-03 12:23:20,68
TXN-001138,91-105-7317,-2,SALE,2025-12-03 12:24:20,144
TXN-015670,19-854-3663,-4,SALE,2025-12-03 12:24:20,78
TXN-002025,70-871-4536,-3,SALE,2025-12-03 12:25:20,69
TXN-012024,79-428-8753,-3,SALE,2025-12-03 12:25:20,78
TXN-013637,20-448-2972,-1,SALE,2025-12-03 12:25:20,94
TXN-018008,60-327-4114,-3,SALE,2025-12-03 12:26:20,110
TXN-011920,49-730-0159,-2,SALE,2025-12-03 12:28:20,111
TXN-013534,76-070-1411,-1,SALE,2025-12-03 12:28:20,140
TXN-018217,68-973-8812,-5,SALE,2025-12-03 12:29:20,103
TXN-003580,53-680-5293,-3,SALE,2025-12-03 12:32:20,133
TXN-009015,98-445-7372,-1,SALE,2025-12-03 12:32:20,103
TXN-001042,52-481-5224,-3,SALE,2025-12-03 12:34:20,64
TXN-013996,06-068-6793,-3,SALE,2025-12-03 12:34:20,131
TXN-009137,76-090-4411,-2,SALE,2025-12-03 12:35:20,107
TXN-018051,75-927-9108,-4,SALE,2025-12-03 12:37:20,58
TXN-016348,47-221-3391,-2,SALE,2025-12-03 12:41:20,106
TXN-018827,62-998-7250,-4,SALE,2025-12-03 12:41:20,108
TXN-007976,67-512-9754,-4,SALE,2025-12-03 12:42:20,137
TXN-020280,16-187-5729,-4,SALE,2025-12-03 12:44:20,103
TXN-013358,69-171-1305,-2,SALE,2025-12-03 12:45:20,53
TXN-004904,09-286-8107,-1,SALE,2025-12-03 12:46:20,129
TXN-019301,91-290-9062,-6,SALE,2025-12-03 12:46:20,70
TXN-000212,75-094-1179,-3,SALE,2025-12-03 12:49:20,85
TXN-003023,87-791-5803,-3,SALE,2025-12-03 12:50:20,54
TXN-015989,12-093-9863,-7,SALE,2025-12-03 12:51:20,105
TXN-019218,65-867-4029,-7,SALE,2025-12-03 12:51:20,85
TXN-001305,27-635-8394,-4,SALE,2025-12-03 12:52:20,123
TXN-004390,63-822-5278,-7,SALE,2025-12-03 12:53:20,68
TXN-006638,00-440-9568,-4,SALE,2025-12-03 12:57:20,107
TXN-014347,72-989-2512,-4,SALE,2025-12-03 12:58:20,61
TXN-006899,27-389-3529,-1,SALE,2025-12-03 12:59:20,133
TXN-019416,33-378-1365,-5,SALE,2025-12-03 12:59:20,96
TXN-009495,51-273-4240,-3,SALE,2025-12-03 13:00:20,99
TXN-020295,64-109-7362,-2,SALE,2025-12-03 13:00:20,116
TXN-020387,25-522-6043,-2,SALE,2025-12-03 13:02:20,125
TXN-016947,27-459-0724,-1,SALE,2025-12-03 13:05:20,111
TXN-018665,82-931-7126,-1,SALE,2025-12-03 13:05:20,54
TXN-019387,48-242-8445,-2,SALE,2025-12-03 13:08:20,66
TXN-022068,84-327-7787,-7,SALE,2025-12-03 13:08:20,135
TXN-014490,19-244-9890,-6,SALE,2025-12-03 13:10:20,130
TXN-017273,21-252-1360,-3,SALE,2025-12-03 13:12:20,160
TXN-012892,37-567-3218,-3,SALE,2025-12-03 13:13:20,67
TXN-020968,17-504-3699,-3,SALE,2025-12-03 13:13:20,148
TXN-020360,98-652-9569,-6,SALE,2025-12-03 13:14:20,60
TXN-008299,73-567-6194,-6,SALE,2025-12-03 13:16:20,109
TXN-009466,35-836-6718,-5,SALE,2025-12-03 13:18:20,122
TXN-018167,41-131-3841,-1,SALE,2025-12-03 13:18:20,96
TXN-004422,06-690-2335,-2,SALE,2025-12-03 13:19:20,55
TXN-005049,78-689-8958,-2,SALE,2025-12-03 13:20:20,72
TXN-010106,40-793-7235,-1,SALE,2025-12-03 13:21:20,105
TXN-004156,24-310-9184,-5,SALE,2025-12-03 13:22:20,127
TXN-004942,15-762-1058,-3,SALE,2025-12-03 13:22:20,84
TXN-009603,28-505-8317,-1,SALE,2025-12-03 13:22:20,94
TXN-017675,00-534-9775,-6,SALE,2025-12-03 13:23:20,133
TXN-005703,69-287-9113,-2,SALE,2025-12-03 13:24:20,94
TXN-011806,38-555-9147,-2,SALE,2025-12-03 13:24:20,86
TXN-020002,78-953-2073,-2,SALE,2025-12-03 13:24:20,117
TXN-003415,27-262-2437,-4,SALE,2025-12-03 13:26:20,98
TXN-005302,49-526-7806,-1,SALE,2025-12-03 13:27:20,106
TXN-015593,27-474-0056,-9,SALE,2025-12-03 13:27:20,56
TXN-015537,02-559-8196,-7,SALE,2025-12-03 13:29:20,91
TXN-004103,83-704-6367,-1,SALE,2025-12-03 13:32:20,71
TXN-018126,94-598-3383,-4,SALE,2025-12-03 13:32:20,104
TXN-006302,98-575-4736,-2,SALE,2025-12-03 13:33:20,85
TXN-021138,73-874-7534,-4,SALE,2025-12-03 13:33:20,125
TXN-005394,93-813-2419,-2,SALE,2025-12-03 13:37:20,94
TXN-011974,95-738-4658,-6,SALE,2025-12-03 13:37:20,134
TXN-002187,13-202-4809,-4,SALE,2025-12-03 13:39:20,79
TXN-015241,69-743-0161,-6,SALE,2025-12-03 13:39:20,152
TXN-012506,15-144-9413,-4,SALE,2025-12-03 13:41:20,90
TXN-014934,08-226-5155,-4,SALE,2025-12-03 13:41:20,97
TXN-014235,07-858-5487,-3,SALE,2025-12-03 13:42:20,98
TXN-021326,36-177-0573,-5,SALE,2025-12-03 13:43:20,136
TXN-002495,67-625-9704,-4,SALE,2025-12-03 13:44:20,99
TXN-003677,76-325-9093,-1,SALE,2025-12-03 13:44:20,106
TXN-013226,01-018-6418,-4,SALE,2025-12-03 13:45:20,102
TXN-006237,83-763-5038,-2,SALE,2025-12-03 13:46:20,112
TXN-014530,58-229-1358,-6,SALE,2025-12-03 13:48:20,67
TXN-005197,76-954-1442,-2,SALE,2025-12-03 13:49:20,150
TXN-009370,60-343-3288,-4,SALE,2025-12-03 13:49:20,123
TXN-012840,76-476-9996,-2,SALE,2025-12-03 13:49:20,139
TXN-020521,17-647-0503,-2,SALE,2025-12-03 13:49:20,175
TXN-021262,15-884-7413,-3,SALE,2025-12-03 13:49:20,113
TXN-006410,29-756-7042,-1,SALE,2025-12-03 13:52:20,125
TXN-006608,60-771-0879,-6,SALE,2025-12-03 13:53:20,141
TXN-009766,43-164-5984,-1,SALE,2025-12-03 13:54:20,87
TXN-016441,36-679-4670,-8,SALE,2025-12-03 13:54:20,127
TXN-006749,94-020-6982,-2,SALE,2025-12-03 13:55:20,77
TXN-016466,08-637-9335,-1,SALE,2025-12-03 13:55:20,117
TXN-013309,15-562-3712,-3,SALE,2025-12-03 13:56:20,82
TXN-009109,20-325-1965,-4,SALE,2025-12-03 13:57:20,73
TXN-004363,20-054-3716,-3,SALE,2025-12-03 13:58:20,66
TXN-001101,70-854-6891,-4,SALE,2025-12-03 13:59:20,147
TXN-005272,94-029-2717,-7,SALE,2025-12-03 14:00:20,84
TXN-002624,98-556-5323,-1,SALE,2025-12-03 14:02:20,139
TXN-005467,60-632-8752,2,ADJUSTMENT,2025-12-03 14:02:20,115
TXN-011657,94-697-2396,-1,SALE,2025-12-03 14:02:20,100
TXN-014841,25-353-2067,-1,SALE,2025-12-03 14:02:20,96
TXN-013280,80-227-6886,-4,SALE,2025-12-03 14:03:20,57
TXN-011246,71-300-2191,-4,SALE,2025-12-03 14:04:20,111
TXN-002343,49-891-4927,-3,SALE,2025-12-03 14:05:20,81
TXN-002985,90-737-0044,-1,SALE,2025-12-03 14:05:20,100
TXN-009065,27-757-4489,-1,SALE,2025-12-03 14:07:20,97
TXN-005945,95-349-0828,-5,SALE,2025-12-03 14:08:20,155
